name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Colorado,7/14/2010,92.3,66.9,78.1,88.4,66.9,76.8,48.5,39,0.015,100,12.5,rain,0,0,31.2,17.4,140.8,1010.5,67.9,22.6,304.4,26.3,9,,2010-07-14T05:43:49,2010-07-14T20:27:30,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/15/2010,91.3,60.9,74.9,87.5,60.9,73.9,53.7,55.1,0,0,0,,0,0,24.2,16.7,92.6,1016.7,36.6,16.3,365.1,31.4,10,,2010-07-15T05:44:33,2010-07-15T20:26:57,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/16/2010,94,65.2,79.6,89.3,65.2,77.7,38.7,30.1,0,0,0,,0,0,28.9,16.6,163.4,1015.1,17,26.3,378.3,32.8,10,,2010-07-16T05:45:19,2010-07-16T20:26:22,0.17,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/17/2010,97.1,66.5,81.7,92,66.5,79.6,36.5,21.6,0,0,0,,0,0,28.2,16.1,171,1012.7,48.2,21.7,337.3,29.3,10,,2010-07-17T05:46:06,2010-07-17T20:25:44,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/18/2010,89,62.7,77.4,85.6,62.7,76.2,47.4,36.6,0.001,100,4.17,rain,0,0,24.1,14.2,170.9,1013.1,57.1,18.3,299.6,25.9,9,,2010-07-18T05:46:53,2010-07-18T20:25:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/19/2010,91,62.7,77.1,87.2,62.7,76,48.8,40.1,0.006,100,8.33,rain,0,0,28,18,181.1,1009.7,54,23.9,338.6,29.3,9,,2010-07-19T05:47:41,2010-07-19T20:24:25,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/20/2010,76,60.1,67.1,76,60.1,67.1,57,71.7,0.166,100,25,rain,0,0,30,21.8,25.6,1014.6,83.2,10.9,282.4,24.4,9,,2010-07-20T05:48:30,2010-07-20T20:23:42,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/21/2010,84.2,62.6,72.6,83.1,62.6,72.5,57.8,61.5,0.074,100,8.33,rain,0,0,31.1,14.6,198.4,1011.6,77.2,19,206.8,17.9,9,,2010-07-21T05:49:19,2010-07-21T20:22:58,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/22/2010,86.4,61.7,71.2,83.9,61.7,70.9,55.2,60.4,0.023,100,16.67,rain,0,0,32.7,17.5,160.8,1010.4,69.6,19.5,197.7,16.9,7,,2010-07-22T05:50:09,2010-07-22T20:22:12,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/23/2010,90.8,62.4,76.4,86.8,62.4,75.2,49.8,45.4,0,0,0,,0,0,20.8,10.9,173.8,1009.8,59.9,24.1,223.1,19.5,7,,2010-07-23T05:51:00,2010-07-23T20:21:24,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/24/2010,79.7,62,70,79.7,62,70,50.5,51.5,0,0,0,,0,0,29.7,18.9,61.9,1018,75.5,20.3,320.3,27.8,10,,2010-07-24T05:51:51,2010-07-24T20:20:35,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/25/2010,85.7,60,71.7,83.9,60,71.3,55.3,60,0,0,0,,0,0,23,14.7,161.5,1015.6,56.6,24.5,257,22.2,8,,2010-07-25T05:52:43,2010-07-25T20:19:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/26/2010,94,59.3,76.1,89.5,59.3,74.7,48.6,46,0,0,0,,0,0,17.8,13,165.1,1010.4,23.8,26.6,360,31.2,10,,2010-07-26T05:53:35,2010-07-26T20:18:51,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/27/2010,93.4,65.7,76.7,89.4,65.7,75.7,49.4,41.8,0.022,100,8.33,rain,0,0,27.1,19.5,2.2,1010.8,55.2,24.4,322.8,27.9,10,,2010-07-27T05:54:28,2010-07-27T20:17:57,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/28/2010,85.1,61,72.4,84.1,61,72.3,56.5,59.6,0.031,100,8.33,rain,0,0,38,12.1,73.7,1017.8,70.1,12.3,295.8,25.6,9,,2010-07-28T05:55:21,2010-07-28T20:17:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/29/2010,89.3,63.4,74.6,86.5,63.4,74.2,55.6,54.2,0,0,0,,0,0,31.1,14.4,267.2,1015.6,61.6,22.8,328.8,28.4,10,,2010-07-29T05:56:15,2010-07-29T20:16:03,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/30/2010,88,64,72.7,85.5,64,72.2,56,59.7,0.229,100,12.5,rain,0,0,33.7,17.2,102.7,1014.8,72.9,20.2,236.1,20.2,8,,2010-07-30T05:57:09,2010-07-30T20:15:04,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,7/31/2010,84.9,61.2,73,83.9,61.2,72.8,57.1,59.9,0.062,100,4.17,rain,0,0,25.3,14.5,170.5,1012.9,69.7,24.1,195.6,16.7,6,,2010-07-31T05:58:03,2010-07-31T20:14:03,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/1/2010,88.3,63.7,73.9,85.9,63.7,73.4,57.7,60.8,0.063,100,12.5,rain,0,0,31.8,20.4,288.7,1010.2,75,25.6,241,20.7,8,,2010-08-01T05:58:58,2010-08-01T20:13:01,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,8/2/2010,86.8,63,73.5,84.2,63,73,55.3,56.4,0.038,100,20.83,rain,0,0,31.6,19.5,283.3,1013.5,79.5,23.2,223.3,19.5,8,,2010-08-02T05:59:53,2010-08-02T20:11:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/3/2010,83.1,59.1,71.4,81.6,59.1,71.2,53.5,57.1,0.007,100,4.17,rain,0,0,26.3,13.4,226.5,1015.5,61.1,21.2,254.8,22.1,8,,2010-08-03T06:00:48,2010-08-03T20:10:52,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/4/2010,85,61.1,68.3,82.7,61.1,68,53.6,63.3,0.478,100,16.67,rain,0,0,44.3,20.5,173.7,1018.9,77.2,19.3,201.4,17.4,7,,2010-08-04T06:01:43,2010-08-04T20:09:45,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/5/2010,81.4,59.8,69.7,80.6,59.8,69.6,53.1,57.8,0,0,0,,0,0,,15.8,248.8,1016.7,65.6,8.6,292.2,25.3,10,,2010-08-05T06:02:38,2010-08-05T20:08:37,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/6/2010,86.3,61.6,70.7,83.7,61.6,70.3,53.2,57,0.015,100,4.17,rain,0,0,34.7,21.3,178.8,1013.9,63.4,21.2,310.9,26.8,10,,2010-08-06T06:03:34,2010-08-06T20:07:28,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/7/2010,89.5,61.3,73.6,85.8,61.3,72.7,50.8,50.2,0.01,100,8.33,rain,0,0,39.1,15.8,194.9,1010.1,50.6,25.9,293.3,25.3,9,,2010-08-07T06:04:30,2010-08-07T20:06:17,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/8/2010,83.7,61.2,72,82,61.2,71.6,54.2,56.8,0.333,100,20.83,rain,0,0,30,15.5,162.3,1010.3,74.9,24.4,301.6,25.9,10,,2010-08-08T06:05:26,2010-08-08T20:05:05,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/9/2010,81.4,62.7,69.5,81,62.7,69.5,55.8,63.8,0.127,100,20.83,rain,0,0,32.2,49,182,1012.7,80.7,20.3,231.9,20,7,,2010-08-09T06:06:22,2010-08-09T20:03:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/10/2010,85.7,59,72.7,82.5,59,71.8,46.5,46.3,0,0,0,,0,0,16.1,12.7,187.9,1013.7,41.2,26.9,339,29.4,10,,2010-08-10T06:07:18,2010-08-10T20:02:38,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/11/2010,89.4,64.1,76.6,85.5,64.1,75.3,43.4,34.1,0,0,0,,0,0,,10.9,194.3,1012.2,50.8,27.7,337.3,29.2,10,,2010-08-11T06:08:15,2010-08-11T20:01:22,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/12/2010,87.5,66.6,75.2,84,66.6,74.6,45.3,36.1,0.008,100,8.33,rain,0,0,38.5,25.6,202.1,1008.1,66.3,18.5,265,22.9,8,,2010-08-12T06:09:11,2010-08-12T20:00:05,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/13/2010,85.4,54.9,71.7,82.3,54.9,70.9,39.8,34.1,0,0,0,,0,0,22.3,14.6,129.7,1008.5,12.1,25.6,346.2,29.9,10,,2010-08-13T06:10:07,2010-08-13T19:58:47,0.12,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/14/2010,77.6,56.3,67.2,77.6,56.3,67.2,45.2,46.2,0,0,0,,0,0,24.2,14.7,31.1,1014.6,25,25.5,342.8,29.5,10,,2010-08-14T06:11:04,2010-08-14T19:57:28,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/15/2010,84.8,58.4,70.1,83,58.4,69.9,53.2,57,0,0,0,,0,0,33.3,18.2,153.9,1018.6,51.8,26.7,326.8,28.1,10,,2010-08-15T06:12:00,2010-08-15T19:56:08,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/16/2010,78.9,58.5,66.7,78.9,58.5,66.7,55.3,68.8,0.012,100,4.17,rain,0,0,39.1,21.6,239.7,1016.5,70.6,11,189.6,16.6,7,,2010-08-16T06:12:57,2010-08-16T19:54:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/17/2010,87.2,50.1,69.1,83.6,50.1,68.3,45.3,51.6,0,0,0,,0,0,23.4,18,138.9,1016.7,30.4,27.7,333.1,28.6,10,,2010-08-17T06:13:53,2010-08-17T19:53:25,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/18/2010,92.5,64.3,78.8,88.1,64.3,77,38.8,28.8,0,0,0,,0,0,25.6,16.4,183.5,1012.8,53.9,26.9,319.9,27.7,10,,2010-08-18T06:14:50,2010-08-18T19:52:02,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/19/2010,83.4,60.3,71.3,81.3,60.3,71,48.1,46.3,0.031,100,8.33,rain,0,0,30.3,17.1,295,1008.7,78.1,24.1,289.4,24.9,9,,2010-08-19T06:15:46,2010-08-19T19:50:38,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/20/2010,85.8,57.5,71.4,82.6,57.5,70.6,43.5,42.2,0.011,100,4.17,rain,0,0,,13.2,244.3,1010.7,40,27.9,321,27.6,10,,2010-08-20T06:16:43,2010-08-20T19:49:13,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/21/2010,90.9,62.7,77,87.1,62.7,75.5,44.2,33.8,0,0,0,,0,0,31.6,23.8,178.1,1013,44.8,24.6,322.1,27.8,10,,2010-08-21T06:17:39,2010-08-21T19:47:47,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/22/2010,94.1,64.9,80.1,89.4,64.9,78.4,44.3,32.7,0,0,0,,0,0,29.9,18.7,184.3,1011.4,47.6,27.9,302,26.1,10,,2010-08-22T06:18:36,2010-08-22T19:46:20,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/23/2010,83.4,62.3,75,81.2,62.3,74.8,49,41.1,0,0,0,,0,0,30.4,18.1,99.6,1014,81.3,19.1,234.1,20.2,7,,2010-08-23T06:19:32,2010-08-23T19:44:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/24/2010,77.9,58.6,66.2,77.9,58.6,66.2,48.1,54.6,0.022,100,12.5,rain,0,0,27.5,15.2,156.3,1024.1,63.1,22.3,263.6,23.1,8,,2010-08-24T06:20:28,2010-08-24T19:43:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/25/2010,88,55.8,71.4,84.3,55.8,70.7,44.5,41.5,0,0,0,,0,0,29.1,17.4,166.9,1020.6,15.8,26.9,317.8,27.5,10,,2010-08-25T06:21:24,2010-08-25T19:41:55,0.54,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/26/2010,92.6,59.1,76.4,88.1,59.1,74.9,36.1,30.3,0,0,0,,0,0,29.3,17.9,167.8,1015.6,13.7,26.9,320.4,27.8,10,,2010-08-26T06:22:21,2010-08-26T19:40:25,0.57,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/27/2010,91.2,64.4,77.8,86.9,64.4,76.3,37.9,26.3,0,0,0,,0,0,43.6,14.5,177.6,1007.8,44.6,26.6,294.4,25.5,9,,2010-08-27T06:23:17,2010-08-27T19:38:54,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/28/2010,89.6,60.1,77,85.6,60.1,75.5,36.7,25,0,0,0,,0,0,21.9,15.7,175.1,1001.5,63.6,23.4,289.9,25,9,,2010-08-28T06:24:13,2010-08-28T19:37:23,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/29/2010,88.6,62.1,74.8,84.7,62.1,73.8,37.3,27.9,0,0,0,,0,0,38,17.4,204.3,1002.2,49.3,25.3,297.4,26,9,,2010-08-29T06:25:09,2010-08-29T19:35:51,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/30/2010,84.2,64.2,74.9,81.3,64.2,74.1,38.3,28.1,0,0,0,,0,0,30.3,23.6,213.4,1003.6,56.1,23.4,296.8,25.6,9,,2010-08-30T06:26:05,2010-08-30T19:34:18,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,8/31/2010,79.7,50.6,65.9,79.7,50.6,65.9,39.6,42.1,0,0,0,,0,0,21.3,16,77.8,1012.8,45.8,26.2,307.9,26.6,9,,2010-08-31T06:27:01,2010-08-31T19:32:45,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/1/2010,85.8,53.2,69.3,82.5,53.2,68.5,34.4,33.1,0,0,0,,0,0,,8.6,247,1011,35.6,26.8,310.5,26.8,9,,2010-09-01T06:27:57,2010-09-01T19:31:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,9/2/2010,68.7,50.2,59.8,68.7,50.2,59.8,37,43.7,0,0,0,,0,0,30,14.4,25.5,1019.9,28.9,26.6,303.5,26.3,9,,2010-09-02T06:28:53,2010-09-02T19:29:37,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/3/2010,79.2,44.9,61.1,79.2,39.8,60.1,29.4,33.6,0,0,0,,0,0,,11.2,162.9,1023.4,10,24.5,306,26.4,9,,2010-09-03T06:29:49,2010-09-03T19:28:02,0.84,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/4/2010,90.8,55.7,73.5,86.6,55.7,72.2,29.9,23.9,0,0,0,,0,0,25.2,14.1,223.7,1012.6,27.8,24.5,297.5,25.5,9,,2010-09-04T06:30:44,2010-09-04T19:26:27,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/5/2010,91.2,63.2,76.9,87,63.2,75.3,26.3,17.4,0,0,0,,0,0,27.5,17.1,220.6,1002.3,34.7,22.2,302.3,25.9,9,,2010-09-05T06:31:40,2010-09-05T19:24:51,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/6/2010,73.5,50.8,64.7,73.5,50.8,64.7,22.7,24.1,0,0,0,,0,0,35.5,21.5,39.2,1006.7,22.2,24.6,309.3,26.4,10,,2010-09-06T06:32:36,2010-09-06T19:23:15,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/7/2010,83,48.3,65,80.3,43.3,64.1,26.3,24.8,0,0,0,,0,0,33.5,23.1,169.3,1015.1,16.5,22.9,293.6,25.3,9,,2010-09-07T06:33:32,2010-09-07T19:21:39,0.98,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/8/2010,82.2,62.2,70.1,80.2,62.2,69.9,44.5,41.5,0,0,0,,0,0,33.7,20.5,197.7,1008.1,76.7,26.1,222.1,19,8,,2010-09-08T06:34:27,2010-09-08T19:20:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/9/2010,88.4,60,73.1,84.5,60,72,37.2,33.5,0,0,0,,0,0,34.1,21.8,209.6,1002.1,31,26.9,297.5,25.6,9,,2010-09-09T06:35:23,2010-09-09T19:18:25,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/10/2010,75,47,63,75,42.8,62.5,26.7,27,0,0,0,,0,0,28.9,15.1,76.8,1009.2,36.6,25.6,295.5,25.6,9,,2010-09-10T06:36:19,2010-09-10T19:16:47,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/11/2010,80.4,45.7,63.8,80,41.1,63,21.5,24.2,0,0,0,,0,0,,12.4,174.4,1017.6,11.7,23.4,296.4,25.6,9,,2010-09-11T06:37:15,2010-09-11T19:15:09,0.11,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/12/2010,81.7,51.5,66.6,80,51.5,66.3,20.7,21,0,0,0,,0,0,18.3,10.6,160.2,1017.6,45.7,23.3,281.2,24.3,9,,2010-09-12T06:38:10,2010-09-12T19:13:31,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/13/2010,86,54.2,68.9,82.7,54.2,68.1,24.4,20.3,0,0,0,,0,0,,8.6,201.4,1015.5,64,23.8,224.5,19.4,9,,2010-09-13T06:39:06,2010-09-13T19:11:53,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/14/2010,87.1,56.9,70.7,83.5,56.9,69.7,32.4,27.1,0,0,0,,0,0,18.7,11.9,169.3,1012.3,56.3,26.9,260.3,22.5,8,,2010-09-14T06:40:02,2010-09-14T19:10:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/15/2010,81.7,51.2,67.6,79.5,51.2,67.1,36.4,36.8,0,0,0,,0,0,23,16,116.8,1013.2,38.5,25.5,273.5,23.6,9,,2010-09-15T06:40:58,2010-09-15T19:08:36,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/16/2010,85.6,52.6,69.3,82.4,52.6,68.6,35.3,33.8,0,0,0,,0,0,25.4,18,165.4,1014.7,41.1,24.7,275.6,23.8,9,,2010-09-16T06:41:54,2010-09-16T19:06:58,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/17/2010,86,52.7,68.3,82.6,52.7,67.7,37,36.6,0,0,0,,0,0,24.2,14.5,41.1,1013.1,22.7,27.7,279.5,24.2,9,,2010-09-17T06:42:50,2010-09-17T19:05:19,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/18/2010,70.7,51,59.7,70.7,51,59.7,47.6,66.8,0.006,100,12.5,rain,0,0,20.8,14.8,21.1,1016.3,46.7,10.5,277.6,24.1,9,,2010-09-18T06:43:46,2010-09-18T19:03:40,0.34,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/19/2010,92.2,46.4,70.3,87.9,45.3,68.6,32.4,39.7,0,0,0,,0,0,29.3,16,171.5,1012.9,3.4,25.5,281,24.2,9,,2010-09-19T06:44:42,2010-09-19T19:02:02,0.38,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/20/2010,88.6,58.8,74.4,84.7,58.8,73.2,35.2,26.5,0.004,100,4.17,rain,0,0,38,17.4,207.8,1003.8,40.5,23,222.1,19.3,8,,2010-09-20T06:45:38,2010-09-20T19:00:23,0.41,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/21/2010,80.9,49.6,63.8,79.5,47,63.6,44.6,52.1,0,0,0,,0,0,25.3,17.7,15.8,1007.8,59.1,24.5,261.3,22.5,9,,2010-09-21T06:46:35,2010-09-21T18:58:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/22/2010,79.9,52.8,62.7,79.9,52.8,62.7,45.7,58.9,0.027,100,16.67,rain,0,0,31.1,12.9,230.8,1005.3,68,20.1,150.3,13.1,6,,2010-09-22T06:47:31,2010-09-22T18:57:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/23/2010,75.8,53.5,63.6,75.8,53.5,63.6,39.6,50.6,0,0,0,,0,0,31.9,19.6,297.9,1008.1,53.3,22.9,242.1,20.8,8,,2010-09-23T06:48:28,2010-09-23T18:55:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/24/2010,81,50.5,64,79,50.5,63.8,25.8,29.4,0,0,0,,0,0,16.1,12.1,184.8,1019,20,25.6,265.4,23,9,,2010-09-24T06:49:25,2010-09-24T18:53:48,0.55,Clear,Partly cloudy throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/25/2010,77.3,49.5,62,77.3,47.3,61.9,27.7,28.4,0,0,0,,0,0,16.1,12,138,1022.7,15.3,23.8,258.5,22.3,8,,2010-09-25T06:50:22,2010-09-25T18:52:09,0.58,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,9/26/2010,87.5,49.5,68,83.9,45.6,66.8,29.3,26.9,0,0,0,,0,0,,9.5,196.4,1018.2,3.5,25.6,255.9,22,8,,2010-09-26T06:51:19,2010-09-26T18:50:31,0.62,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
